14036,22.7,35.9
14046,22.7,35.9
14067,22.7,35.9
14080,22.7,35.9
14096,22.7,36.0
14119,22.7,36.0
14134,22.7,36.0
14150,22.7,36.1
14161,22.7,36.1
14171,22.7,36.1
14184,22.6,36.1
14200,22.6,36.1
14215,22.6,36.1
14231,22.6,36.1
14246,22.6,36.1
14262,22.6,36.2
14285,22.6,36.2
14301,22.6,36.2
14319,22.6,36.2
14337,22.6,36.3
14360,22.6,36.3
14371,22.6,36.3
14386,22.6,36.3
14402,22.7,36.4
14430,22.6,36.3
14441,22.6,36.3
14451,22.7,36.4
14467,22.6,36.3
14477,22.6,36.3
14498,22.6,36.4
14513,22.6,36.4
14524,22.6,36.4
14535,22.6,36.5
14545,22.6,36.5
14556,22.6,36.5
14571,22.6,36.5
14587,22.6,36.5
14602,22.6,36.5
14613,22.6,36.5
14623,22.6,36.5
14637,22.6,36.5
14652,22.6,36.5
14668,22.6,36.4
14683,22.6,36.4
14699,22.6,36.4
14709,22.6,36.4
14720,22.6,36.3
14733,22.6,36.3
14744,22.6,36.3
14754,22.6,36.3
14785,22.6,36.2
14795,22.6,36.2
14806,22.6,36.2
14816,22.6,36.2
14832,22.6,36.2
14843,22.6,36.1
14853,22.6,36.2
14864,22.6,36.1
14882,22.6,36.1
14905,22.6,36.2
14923,22.6,36.2
14934,22.6,36.2
14949,22.6,36.2
14965,22.6,36.2
14980,22.6,36.3
14996,22.6,36.3
15009,22.6,36.3
15019,22.6,36.3
15030,22.6,36.3
15043,22.6,36.3
15059,22.6,36.3
15072,22.6,36.3
15082,22.6,36.3
15098,22.6,36.3
15113,22.6,36.3
15137,22.6,36.2
15150,22.6,35.4
15160,22.6,36.2
15173,22.6,36.2
15186,22.6,36.2
15202,22.5,36.1
15217,22.5,36.1
15228,22.5,36.2
15241,22.6,36.3
15251,22.5,36.2
15265,22.5,36.2
15275,22.5,36.2
15296,22.5,36.2
15311,22.5,36.2
15322,22.5,36.2
15335,22.6,36.3
15361,22.5,36.2
15371,22.5,36.2
15392,0.1,33.0
15402,22.5,36.2
15415,22.5,36.2
15428,22.5,36.1
15444,22.5,36.1
15454,22.5,36.1
15475,22.5,36.1
15491,22.5,36.1
15506,22.5,36.1
15517,22.5,36.2
15530,22.5,36.2
15548,22.5,36.2
15561,22.5,36.2
15577,22.5,36.2
15592,22.5,36.2
15608,22.5,36.3
15623,22.5,36.2
15634,22.5,36.2
15647,22.5,36.2
15663,22.5,36.2
15676,22.5,36.3
15686,22.5,36.3
15702,22.5,36.3
15725,22.5,36.2
15735,22.5,36.2
15748,22.5,36.3
15759,22.5,36.2
15772,22.5,36.2
15783,22.5,36.2
15796,22.5,36.2
15806,22.5,36.2
15819,22.5,36.1
15836,22.5,36.1
15852,22.5,36.1
15862,22.5,36.2
15875,22.5,36.1
15886,22.5,36.1
15899,22.5,36.1
15912,22.5,36.1
15928,22.5,36.2
15943,22.5,36.2
15956,22.5,36.2
15967,22.5,36.2
15982,22.5,36.2
15993,22.5,36.2
16003,22.5,36.2
16016,22.5,36.2
16027,22.5,36.2
16040,22.5,36.2
16056,22.5,36.3
16071,22.5,36.3
16087,22.4,36.2
16097,22.4,36.2
16110,22.5,36.3
16128,22.4,36.2
16144,22.4,36.2
16157,22.4,36.2
16173,22.4,36.2
16188,22.4,36.2
16219,22.4,36.3
16230,22.5,36.3
16240,22.4,36.3
16253,22.4,36.3
16274,22.4,36.3
16284,22.4,36.3
16300,22.5,36.5
16315,22.4,36.4
16336,22.4,36.4
16347,22.4,36.4
16360,22.4,36.4
16375,22.4,36.4
16386,22.4,36.4
16399,22.4,36.5
16409,22.4,36.5
16420,22.4,36.5
16430,22.4,36.5
16441,22.4,36.5
16454,22.4,36.5
16472,22.4,36.6
16485,22.4,36.6
16498,22.4,36.6
16516,22.4,36.6
16527,22.4,36.6
16542,22.4,36.6
16556,22.4,36.6
16566,22.4,36.6
16579,22.4,36.6
16590,22.4,36.6
16600,22.4,36.7
16616,22.4,36.7
16626,22.4,36.7
16637,22.4,36.7
16657,22.4,36.7
16668,22.4,36.7
16684,22.4,36.7
16694,22.4,36.7
16707,22.4,36.7
16723,22.4,36.7
16738,22.4,36.7
16751,22.4,36.8
16767,22.4,36.8
16783,22.4,36.8
16798,22.4,36.8
16811,22.4,36.8
16822,22.4,36.8
16832,22.4,36.8
16843,22.4,36.8
16853,22.4,36.8
16866,22.4,36.8
16877,22.4,36.8
16892,22.4,36.8
16908,22.4,36.8
16924,22.4,36.8
16934,22.4,36.8
16952,22.4,36.8
16980,22.4,36.8
16994,22.4,36.8
17004,22.4,36.8
17015,22.4,36.8
17033,22.4,36.8
17051,22.4,36.8
17061,22.4,36.8
17072,22.4,36.8
17085,22.4,36.8
17095,22.4,36.8
17111,22.4,36.8
17122,22.4,36.8
17132,22.4,36.8
17150,22.4,36.8
17161,22.4,36.8
17189,22.4,36.8
17199,22.4,36.8
17215,22.4,36.8
17231,22.4,36.8
17249,22.4,36.8
17259,22.4,36.8
17272,22.4,36.9
17283,22.4,36.9
17293,22.4,36.9
17306,22.4,36.9
17317,22.4,36.9
17330,22.4,36.9
17341,22.4,36.9
17356,22.4,36.9
17372,22.4,36.9
17382,22.4,36.9
17395,22.4,36.9
17406,22.4,36.9
17419,22.4,36.9
17429,22.4,36.9
17448,22.4,36.9
17471,22.4,36.9
17481,22.3,36.8
17497,22.3,36.8
17510,15.9,36.8
17523,22.3,36.8
17533,22.4,36.9
17547,22.4,36.9
17557,22.3,36.9
17570,22.4,37.0
17581,22.4,37.0
17594,22.4,37.0
17609,22.3,36.9
17620,22.3,36.9
17630,22.3,36.9
17641,15.8,36.9
17651,22.4,37.0
17664,22.3,36.8
17678,22.4,37.0
17688,22.4,36.9
17701,22.3,36.9
17719,22.3,36.9
17732,22.4,37.0
17748,22.4,37.0
17763,22.4,36.9
17782,22.3,36.8
17802,22.4,36.8
17818,22.3,36.7
17828,22.4,36.8
17854,22.3,36.7
17865,22.4,36.8
17878,22.3,36.7
17888,22.4,36.8
17899,22.3,36.7
17912,22.3,36.7
17927,22.3,36.7
17943,22.3,36.7
17953,22.3,36.7
17966,22.3,36.7
17990,22.3,36.7
18008,22.3,36.7
18026,22.3,36.7
18039,22.3,36.7
18057,22.3,11.1
18078,22.3,36.8
18093,22.3,36.7
18109,22.3,36.8
18124,22.3,36.8
18137,22.3,36.8
18148,22.3,36.8
18179,22.3,36.8
18194,22.3,36.8
18210,22.3,36.8
18220,22.3,36.8
18233,22.3,36.9
18247,22.3,36.8
18265,22.3,37.0
18283,22.3,37.0
18293,22.3,37.0
18306,22.3,37.0
18322,22.3,37.0
18337,22.3,37.0
18353,22.2,36.9
18364,22.3,36.9
18379,22.3,36.9
18397,22.3,36.9
18410,22.3,36.9
18426,22.3,36.9
18442,22.3,36.9
18460,22.3,36.9
18475,22.3,36.9
18486,22.3,36.9
18501,22.3,36.9
18512,22.3,36.9
18522,22.3,37.0
18533,22.3,37.0
18543,22.3,37.0
18554,22.3,37.0
18564,22.3,37.0
18575,22.3,37.0
18591,22.3,37.1
18606,22.2,37.0
18629,22.3,37.1
18640,22.3,37.1
18655,22.2,37.0
18671,22.3,37.1
18687,22.3,37.1
18697,22.3,37.1
18708,22.3,37.1
18721,22.3,37.1
18736,22.3,37.1
18747,22.3,37.1
18757,22.3,37.1
18783,22.3,37.0
18801,22.3,37.0
18817,22.3,37.0
18835,22.3,37.0
18845,22.2,37.0
18858,22.2,37.0
18869,22.2,37.0
18882,22.2,37.0
18898,22.2,37.0
18918,22.2,37.0
18934,22.2,37.1
18947,22.2,37.0
18963,22.2,37.1
18978,22.2,37.0
18989,22.2,37.0
18999,22.2,37.0
19010,22.2,37.0
19025,22.2,37.1
19036,22.0,37.1
19049,22.2,37.1
19064,22.2,37.1
19080,22.2,37.1
19091,22.2,37.1
19104,22.2,37.1
19129,22.2,37.2
19142,22.2,37.2
19153,22.2,37.2
19163,22.2,37.1
19176,22.2,37.1
19195,22.2,37.1
19205,22.2,37.1
19216,22.2,37.1
19229,22.2,37.0
19239,22.2,37.0
19255,22.2,37.0
19278,22.2,37.0
19294,22.2,36.9
19307,22.2,37.0
19320,22.2,36.9
19330,22.2,36.9
19341,22.2,36.9
19351,22.2,36.9
19362,22.2,37.0
19372,22.2,37.0
19390,22.1,36.9
19406,22.2,37.0
19422,22.2,37.1
19442,22.2,37.1
19458,22.2,37.0
19471,22.1,37.0
19484,22.1,37.0
19497,22.2,37.0
19520,22.1,36.9
19536,22.2,37.0
19549,22.1,36.9
19562,22.1,36.9
19575,22.1,36.9
19593,22.2,36.9
19604,22.1,36.9
19614,22.2,36.9
19625,22.1,36.9
19643,22.1,36.9
19658,22.1,36.8
19674,22.2,36.7
19684,22.1,36.7
19718,22.1,36.7
19731,22.1,36.7
19746,22.1,36.7
19762,22.1,36.7
19775,22.1,36.7
19786,22.1,36.7
19796,22.1,36.6
19807,22.1,36.5
19817,22.1,36.5
19830,22.1,36.5
19848,22.1,36.5
19864,22.1,36.5
19879,22.1,36.5
19892,22.1,36.5
19906,22.1,36.5
19921,22.1,36.5
19932,22.1,36.5
19945,22.1,36.6
19960,22.0,36.6
19978,22.1,36.7
19991,22.1,36.8
20005,22.1,36.8
20015,22.1,36.8
20031,22.1,36.9
20054,22.1,36.9
20077,22.1,36.9
20087,22.1,36.9
20098,22.1,36.9
20111,22.1,36.9
20122,22.1,36.9
20132,22.0,36.8
20148,22.0,36.8
20158,22.1,36.9
20176,22.0,36.8
20187,22.0,36.8
20200,22.0,36.7
20210,22.0,36.7
